,text,year,sentiment,score,emotion
1189,"Today, as we speak, the Security Council is 
debating the situation in Afghanistan after the 
elections, as well as the need for a new Afghan 
Government to connect more strongly with its people, 
fight corruption and narcotics, empower State 
institutions and protect human rights, and in particular 
women’s rights, so that the day may soon come when 
Afghans can take care of Afghanistan’s security and 
when Afghan men and women can run a democratic 
Afghanistan.",2009,negative,-0.768874,"{'sadness': 0.281212, 'joy': 0.132142, 'fear': 0.178738, 'disgust': 0.544863, 'anger': 0.101972}"
1190,"I am an eternal optimist. I see my country, 
Panama, providing more jobs for its men and women. I 
see a middle class that keeps growing and earning 
more. I see new technologies spawning unprecedented 
economic growth. I see the first country in the world 
with free internet access for all its citizens.",2009,positive,0.829389,"{'sadness': 0.227131, 'joy': 0.578342, 'fear': 0.070028, 'disgust': 0.080345, 'anger': 0.054987}"
1191,"Unfortunately, democracy is too often a slippery 
term in the diplomatic framework of the United 
Nations. But we cannot have a stable world and meet 
the challenges that face us without promoting certain 
values — freedom, democracy, the rule of law and 
respect for human rights — that have been of proven 
benefit to humanity. We must continue to help the men, 
women and children of the world to choose their future 
freely, enjoy decent employment and trust the authority 
of law and justice.",2009,positive,0.449181,"{'sadness': 0.177997, 'joy': 0.681629, 'fear': 0.010246, 'disgust': 0.12382, 'anger': 0.026056}"
1192,"The other wound to which I referred is the 
ongoing waves of immigration by Salvadoran men and 
women that have been taking place for many years. All 
those who have left have been in their productive 
years, the most skilled, seeking the work, security and 
well-being denied them in their own country. With 
3 million Salvadorans abroad, remittances equal about 
18 per cent of our gross national product. That tearing 
apart of families is difficult to overcome. It is also a 
constant reminder of the fact that we have not been 
able to put in place the necessary conditions to keep 
our children home, as well as of the fact that we will 
never be able to achieve our potential, individually or 
as a society, unless we heal this terrible wound.",2009,negative,-0.665076,"{'sadness': 0.66548, 'joy': 0.053516, 'fear': 0.083268, 'disgust': 0.354235, 'anger': 0.127442}"
1193,"Human rights are universal. Human rights are 
indivisible. The European Union is a voice for human 
rights. We believe in democracy. We believe in the rule 
of law. The European Union will continue to call for 
the worldwide abolition of the death penalty in all 
cases and under all circumstances. We will continue to 
stand up for the empowerment of women and gender 
equality. Without that, it will be impossible to draw on 
all those talents that are needed for a nation to move 
from poverty to development and prosperity.",2009,positive,0.273956,"{'sadness': 0.580617, 'joy': 0.202969, 'fear': 0.087606, 'disgust': 0.137412, 'anger': 0.102962}"
1194,"We speak out on injustice on the African 
continent. The use of sexual violence as a weapon of 
intimidation and terror is appalling. The attacks on 
women and girls in eastern Congo and other places are 
unacceptable. To protect we must empower; and so, to 
empower women in conflict situations, Security 
Council resolutions 1325 (2000) and 1820 (2008) have 
to be implemented.",2009,negative,-0.875504,"{'sadness': 0.102117, 'joy': 0.036592, 'fear': 0.443031, 'disgust': 0.544966, 'anger': 0.198285}"
1195,"Afghan children show the same curiosity as 
children all over the world, including my own, longing 
for knowledge, wanting to take part and full of 
excitement over what life has to offer. In order to 
invest in the future of Afghanistan and in human 
development, we cannot let their light be shut out. As a 
friend of the people of Afghanistan, the European 
Union is committed to assisting them in stabilizing, 
democratizing and developing their country. Education, 
also for young girls and women, is indispensable. In 
the years ahead, we need to do more to ensure that this 
is the way forward for Afghanistan.",2009,positive,0.589215,"{'sadness': 0.259278, 'joy': 0.432477, 'fear': 0.003902, 'disgust': 0.152917, 'anger': 0.071268}"
1196,"Our parliament recently considered ratification of 
the Convention on the Elimination of All Forms of 
Discrimination against Women (CEDAW). Parliament 
voted not to ratify CEDAW, because to do so would 
conflict with the cultural and social heritage that makes 
up the unique Tongan way of life. We take the 
ratification of international treaties very seriously. We 
did not want to ratify CEDAW as a matter of 
international convenience. We would rather be judged 
by our actions to empower women than by a 
ratification of convenience. And we make no apologies 
for our stance. We admit that there are issues to be 
addressed. But, rather than ratify CEDAW, we prefer to 
address those specific areas of concern to women in 
our own way. We maintain that our women are among 
the most highly cherished, elevated and respected in 
the world.",2009,positive,0.617465,"{'sadness': 0.182302, 'joy': 0.599256, 'fear': 0.081265, 'disgust': 0.115233, 'anger': 0.12443}"
1197,"That effort must begin with an unshakeable 
determination that the murder of innocent men, women 
and children will never be tolerated. On this, there can 
be no dispute.",2009,positive,0.794118,"{'sadness': 0.225844, 'joy': 0.11226, 'fear': 0.061962, 'disgust': 0.429727, 'anger': 0.424383}"
1198,"This Organization’s Charter commits each of us 
“to reaffirm faith in fundamental human rights, in the 
dignity and worth of the human person, in the equal 
rights of men and women”.",2009,positive,0.948733,"{'sadness': 0.172494, 'joy': 0.335769, 'fear': 0.086216, 'disgust': 0.315857, 'anger': 0.04077}"
1199,"Among those rights is the freedom to speak your 
mind and worship as you please, the promise of 
equality of the races and the opportunity for women 
and girls to pursue their own potential, and the ability 
of citizens to have a say in how you are governed and 
to have confidence in the administration of justice. For, 
just as no nation should be forced to accept the tyranny 
of another nation, no individual should be forced to 
accept the tyranny of their own people.",2009,negative,-0.387838,"{'sadness': 0.265977, 'joy': 0.639394, 'fear': 0.014454, 'disgust': 0.032923, 'anger': 0.072268}"
1200,"We have learned, he said, to be citizens of the world, 
members of the human community. The United Nations 
was built by men and women like Roosevelt from 
every corner of the world — from Africa and Asia, 
from Europe to the Americas. These architects of 
international cooperation had an idealism that was 
anything but naive. It was rooted in the hard-earned 
lessons of war, rooted in the wisdom that nations could 
advance their interests by acting together instead of 
splitting apart.",2009,negative,-0.665969,"{'sadness': 0.447224, 'joy': 0.398557, 'fear': 0.029163, 'disgust': 0.19127, 'anger': 0.074333}"
1201,"The recognition of the core objective and 
indispensability of the dignity of every man and 
woman ensures that Governments always undertake 
with every means at their disposal to prevent and 
combat crimes of genocide, ethnic cleansing and any 
other crimes against humanity. Thus, by recognizing 
their interconnected responsibility to protect States will 
realize the importance of accepting the collaboration of 
the international community as a means of fulfilling 
their role of providing responsible sovereignty.",2009,negative,-0.416137,"{'sadness': 0.412051, 'joy': 0.288836, 'fear': 0.016615, 'disgust': 0.18146, 'anger': 0.079717}"
1202,"Some are trying to block the path to our peaceful 
revolution. And there’s another brave woman, Patricia 
Rodas, the Foreign Minister of Honduras; please, a 
hand for this brave Central American woman, from the 
people of Morazán. Long live Honduras! Long live 
Morazán! And long live the dignity of the people!",2009,positive,0.628922,"{'sadness': 0.104338, 'joy': 0.568997, 'fear': 0.012923, 'disgust': 0.375379, 'anger': 0.021665}"
1203,"Progress has been made on improving the status of 
women, but, unfortunately, it is not enough. We must 
continue promoting the rights of women and fighting 
domestic violence.",2010,negative,-0.578572,"{'sadness': 0.028355, 'joy': 0.072176, 'fear': 0.050785, 'disgust': 0.71065, 'anger': 0.362664}"
1204,"I have talked about institutions, and concerns 
about institutions are, of course, legitimate. But they 
should never lead us to forget that the first 
accountability of humankind is not created by 
abstractions or institutions, but by the face of a person 
in dire need; of the man, woman or child who is the 
victim of violence; of those who suffer the violence of 
nature, or from violence perpetrated by other men.",2010,negative,-0.663912,"{'sadness': 0.658493, 'joy': 0.016979, 'fear': 0.102988, 'disgust': 0.398709, 'anger': 0.138782}"
1205,"There are few places where international 
solidarity is more needed than Haiti. We joined the 
United Nations in mourning the tragedy that took the 
lives of hundreds of thousands of Haitians. We 
ourselves lost great Brazilians, including Dr. Zilda 
Arns — a woman who dedicated her life to the poor, 
especially children — Mr. Luiz Carlos da Costa, 
Deputy Head of the United Nations Stabilization 
Mission in Haiti, and 18 of our peacekeepers.",2010,negative,-0.403408,"{'sadness': 0.577388, 'joy': 0.248723, 'fear': 0.029855, 'disgust': 0.101474, 'anger': 0.154601}"
1206,"I wish to conclude by telling those assembled 
here that the example of courage and perseverance set 
by our 33 miners will light the path to the future. The 
future is always an adventure. For pessimists, it means 
fear; for sceptics, it means doubt; but for all men and 
women of good will, it always means challenges and 
opportunities that we must meet together in order to 
build a better world than the one we inherited from our 
parents, and which we have a duty to bequeath to our 
children. That challenge, my friends, is for us, and it is 
now, because if it is not now, when, and if not for us, 
then for whom?",2010,positive,0.633278,"{'sadness': 0.048208, 'joy': 0.782854, 'fear': 0.176203, 'disgust': 0.004162, 'anger': 0.010097}"
1207,"This is the appropriate place to assess the progress 
achieved as well as the failings. It is also here that we 
can envisage solutions to problems that now confront 
the world. Those issues include poverty, which is the 
source of all evils, and which remains an open wound 
on humanity, which continues to make progress to the 
point where it is already considering human 
settlements on the moon. But unfortunately, at the same 
time, humanity is forgetting that more than a billion 
men and women across the planet Earth suffer from 
hunger. Women’s lives are lost as they give life.",2010,negative,-0.499227,"{'sadness': 0.553849, 'joy': 0.32434, 'fear': 0.012786, 'disgust': 0.049128, 'anger': 0.178081}"
1208,"With respect to justice in particular, I should like 
to dwell a little on the ordeal of Congolese women in 
the Provinces of North and South Kivu. The lack of 
security is the primary cause of the tragedy. Armed 
groups, which benefit from the illegal exploitation of 
raw materials, are at the very root of the scourge. We 
have decided upon appropriate measures to address this 
unacceptable situation.",2010,negative,-0.575594,"{'sadness': 0.203235, 'joy': 0.143211, 'fear': 0.052795, 'disgust': 0.620187, 'anger': 0.205577}"
1209,"World peace remains a distant goal, and the 
hotbeds of tension, far from abating, persist, ever 
closer. Conflicts weaken entire regions, creating 
refugees and displaced persons by the millions, 
paralysing economies, destroying infrastructure and 
obliterating decades of work aimed at promoting 
education, health and justice for the people. Sometimes 
the very concept of the human being seems to be 
vanishing, giving way to an era of modern slaves who 
can be moulded and exploited at will. Women suffer 
sexual violence, which has become a weapon of war, 
and child soldiers are often deployed unscrupulously as 
combatants by both sides.",2010,negative,-0.624872,"{'sadness': 0.672768, 'joy': 0.047154, 'fear': 0.197604, 'disgust': 0.166237, 'anger': 0.231035}"
1210,"While we know that we must act quickly and 
decisively to save the planet, we seem to drag our feet 
when it comes to matching concrete actions to our 
words. While we proclaim the virtues of equality 
between men and women and gender parity — and 
their positive effects on development and therefore on 
peace and security — we still note that substantial 
political will at the national level and a determined 
drive at the international level are still needed to push 
forward the fight to make women full partners in the 
future of the world. If peace is everywhere considered 
a fundamental, legitimate aspiration of peoples and 
nations, and indeed a universal necessity, it is no less 
true that it must be won every day, and that millions of 
human beings wake to the sound of guns and wonder 
every night if they will see the next morning or if their 
family will still be alive. Peace can no longer be a 
utopian dream or a fragile, always tentative reality, as 
in the Middle East, Central Africa or other places in the 
world.",2010,positive,0.799251,"{'sadness': 0.15138, 'joy': 0.683115, 'fear': 0.077114, 'disgust': 0.043926, 'anger': 0.107321}"
1211,"We can congratulate ourselves on the children 
who are receiving a good education and on the parents 
who see them grow up without fear that they will be 
consumed by war. We are inspired by young people, 
workers and peasants with opportunities for a worthy 
life, and by the women who benefit from full equality.",2010,positive,0.878252,"{'sadness': 0.073184, 'joy': 0.833198, 'fear': 0.006949, 'disgust': 0.072234, 'anger': 0.023582}"
1212,"It is a fundamental tenet of the United Nations 
that women determine their own lives and help decide 
the fate of their countries. Ethnic or religious 
minorities enrich their societies. Tolerance is one of 
Germany’s guiding principles. Everyone wins in the 
competition for the best ideas; in a clash of cultures, 
there can only be losers.",2010,positive,0.394177,"{'sadness': 0.227727, 'joy': 0.665975, 'fear': 0.008521, 'disgust': 0.042617, 'anger': 0.074165}"
1213,"I would like to speak to the Assembly candidly. I 
am going to talk about men and women, suffering and 
hope. I am going to talk about responsibility, because 
we have responsibilities as citizens, diplomats and 
political leaders to meet these sufferings, hopes and 
expectations.",2010,positive,0.334178,"{'sadness': 0.74084, 'joy': 0.04389, 'fear': 0.130742, 'disgust': 0.089135, 'anger': 0.169695}"
1214,"Our first shared responsibility is development — 
to make sure that all men and women, including the 
most impoverished, have decent living conditions. The 
widening gap of inequalities is not only morally 
unacceptable, it is politically dangerous. Of course, it 
is costly to act, but the cost of inaction is even greater.",2010,negative,-0.527411,"{'sadness': 0.061562, 'joy': 0.681935, 'fear': 0.06703, 'disgust': 0.025185, 'anger': 0.134385}"
1215,"I served the United Nations, as perhaps you know, in 
Kosovo and in a number of other places. I know, 
respect and deeply love the men and women who give 
life to the United Nations. From this rostrum, I wish to 
pay tribute with emotion, affection and respect, to all 
those who, in serving the United Nations, take risks 
every day for our shared ideal of peace and 
  
 
10-55122 38 
 
development. I think of all the friends we have lost — 
and the friends we may still lose — year after year, 
and, of course, of those who take their place.",2010,positive,0.485054,"{'sadness': 0.375672, 'joy': 0.541376, 'fear': 0.018411, 'disgust': 0.03111, 'anger': 0.07507}"
1216,"We should never apologize for promoting the idea 
that women and men are equal; never flinch from 
insisting that Governments chosen by their people are 
better; never shy away from our insistence that nobody 
should be silenced because of their religion or beliefs.",2010,positive,0.606998,"{'sadness': 0.11595, 'joy': 0.047691, 'fear': 0.152528, 'disgust': 0.745049, 'anger': 0.232018}"
1217,"The reform that we desire in our defence and 
security sector, for which we have sought international 
assistance, has become a matter of prime urgency and 
extreme sensitivity. The main target is the very men 
and women who 40 years ago bartered their youth and 
education — in other words, their future — for our 
national liberation: the same armed forces who were 
then so applauded and admired for their determination 
and courage in forging the freedom and independence 
of the peoples of Guinea and Cape Verde, as well as for 
their intervention in other theatres of war, following 
their international vocation. Today, an appropriate 
structure to attend to their basic needs is lacking, 
resulting in an erosion of dignity already won, and thus 
in a threat to the peace, stability and well-being of our 
people.",2010,positive,0.754692,"{'sadness': 0.117386, 'joy': 0.702576, 'fear': 0.183555, 'disgust': 0.00953, 'anger': 0.025582}"
1218,"My country has lived a unique history since its 
birth immediately after a war of independence that 
took the lives of one third of its people and caused 
unimaginable destruction. And in the wake of the 
American and French revolutions of the eighteenth 
century, that war of independence challenged the 
human race to  recognize the universal character of the 
proclamation of humankind’s right to freedom, dignity 
and equality by making the men and women of Haiti 
free.",2010,negative,-0.587987,"{'sadness': 0.192337, 'joy': 0.39583, 'fear': 0.17754, 'disgust': 0.251669, 'anger': 0.141375}"
1219,"I wish to begin by commemorating those who lost 
their lives in the horrible flood in Pakistan and 
expressing my heartfelt sympathy with the families 
who lost their loved ones, as well as with the people 
 
 
7 10-54833 
 
and the Government of Pakistan. I urge everyone to 
assist their fellow men and women as a humane duty.",2010,negative,-0.396271,"{'sadness': 0.655102, 'joy': 0.046552, 'fear': 0.087903, 'disgust': 0.140985, 'anger': 0.345496}"
1220,"The second cause of the demise of the existing 
world order is the occupation of the Palestinian 
territories. The oppressed people of Palestine have 
lived under the rule of an occupying regime for 
60 years, and have been deprived of freedom, security 
and the right to self-determination, while the occupiers 
are given recognition. On a daily basis, houses are 
 
 
9 10-54833 
 
being destroyed over the heads of innocent women and 
children. People are deprived of water, food and 
medicine in their own homeland.",2010,negative,-0.770295,"{'sadness': 0.446174, 'joy': 0.127841, 'fear': 0.140067, 'disgust': 0.288459, 'anger': 0.311703}"
1221,"Men and women complement each other, and the 
family unit, with pure, loving and long-lasting relations 
of the spouses, becomes the centre and the guarantee of 
the continuity and bringing up of generations, for true 
pleasures, for spreading true love and for reforming 
society.",2010,positive,0.965949,"{'sadness': 0.146522, 'joy': 0.804423, 'fear': 0.007528, 'disgust': 0.022209, 'anger': 0.014682}"
1222,"Woman is a reflection of God’s beauty and the 
source of love and care. She is the guardian of purity 
and exquisiteness of society. The tendency to toughen 
the souls and behaviours of women deprives them of 
their very basic right of being a loving mother and a 
caring wife. It will result in a more violent society with 
irreversible defects.",2010,positive,0.917363,"{'sadness': 0.150968, 'joy': 0.774799, 'fear': 0.005692, 'disgust': 0.048262, 'anger': 0.051645}"
1223,"Additionally, for the first time in many decades, the 
women of Iraq have assumed many important 
ministerial positions and have represented their country 
as ambassadors, this after having been deprived of 
those rights for more than 30 years. The Constitution 
also guarantees that women grant their nationality to 
their children.",2010,neutral,0.0,"{'sadness': 0.464861, 'joy': 0.357378, 'fear': 0.040206, 'disgust': 0.148408, 'anger': 0.019453}"
1224,"But it is exactly with reference to women’s rights 
that we have learned with utter sadness about the 
decision of Iranian courts to stone to death an Iranian 
woman, Sakineh Mohammadi Ashtiani. President 
Ahmadinejad, on behalf of the Icelandic people, I ask 
you to spare Ashtiani.",2010,negative,-0.413308,"{'sadness': 0.528694, 'joy': 0.040593, 'fear': 0.027226, 'disgust': 0.395008, 'anger': 0.305174}"
1225,"Women’s rights and national progress go hand in hand, 
but, nevertheless, women are still suffering in many 
countries throughout the world.",2010,negative,-0.893893,"{'sadness': 0.388546, 'joy': 0.395305, 'fear': 0.071151, 'disgust': 0.168041, 'anger': 0.076389}"
1226,"Some four years ago, I stood at this rostrum and 
told the story of a country exhibiting the symptoms of 
two decades of self-destruction: a criminalized and 
collapsed economy, a suffocating external debt overhang, 
dysfunctional institutions, destroyed infrastructure, a 
pariah nation in a state of decay, and a people in a state 
of despair. All of this translated into hundreds of 
thousands in refugee camps, equal numbers of the 
talented in the diaspora, and thousands of women, 
young people and children struggling for survival.",2010,negative,-0.842171,"{'sadness': 0.788037, 'joy': 0.022616, 'fear': 0.171715, 'disgust': 0.099194, 'anger': 0.192816}"
1227,"Those who observed from afar and suggested that the 
Sri Lankan Government should have conceded to the 
demands of the terrorists need to be reminded that 
terror is terror, whatever mask it wears and however it 
is packaged. To all those, I say this: My responsibility 
is to the entire nation. My responsibility is to the lives 
of millions of men, women and children, and those yet 
to be born. My responsibility is to the peace and 
prosperity of the nation and the right to a peaceful life 
for all who live there.",2010,positive,0.574231,"{'sadness': 0.301939, 'joy': 0.441471, 'fear': 0.110235, 'disgust': 0.054128, 'anger': 0.185326}"
1228,"They also serve to underscore once again the 
importance of substantial United Nations action to 
eradicate the use of sexual violence as a weapon of 
war. In that regard, I welcome the appointment of 
Ms. Margot Wallström as Special Representative of the 
Secretary-General on Sexual Violence in Conflict. In 
this, the tenth anniversary year of Security Council 
resolution 1325 (2000), on women and peace and 
security, such heinous acts and flagrant violations of 
human rights can no longer be tolerated. Impunity must 
also be brought to an end.",2010,negative,-0.692538,"{'sadness': 0.109413, 'joy': 0.292692, 'fear': 0.026841, 'disgust': 0.393927, 'anger': 0.346812}"
1229,"Substantial progress has been made towards 
expanding the scope of individual and collective 
freedoms, safeguarding human dignity and 
promoting and protecting the rights of its citizens, 
especially those of women, children and people 
with special needs.",2010,positive,0.957034,"{'sadness': 0.037376, 'joy': 0.359595, 'fear': 0.010617, 'disgust': 0.509818, 'anger': 0.195543}"
1230,"The Maldives’ transition to democracy has been 
accompanied by our evolution from an abuser of 
human rights to a staunch advocate for them. We are 
proud of what we have achieved, but are the first to 
recognize that there is no shortage of challenges that 
require our immediate attention. These include the 
need to abrogate the use of torture, the need to 
safeguard the rights of women, children and the 
disabled, and the need to improve our capacity to deal 
with human trafficking in our region.",2010,positive,0.409839,"{'sadness': 0.342251, 'joy': 0.313613, 'fear': 0.100874, 'disgust': 0.232853, 'anger': 0.032616}"
1231,"From this forum, Nicaragua makes a vehement 
call for world peace, for the survival of the human 
species, for the dignified future of the noblest 
aspirations of men and women. That is the only 
possible future.",2010,positive,0.85533,"{'sadness': 0.130083, 'joy': 0.685907, 'fear': 0.032406, 'disgust': 0.084003, 'anger': 0.013786}"
1232,"This, without question, is an area in which the United 
Nations has achieved great success in setting standards, 
with the Universal Declaration of Human Rights as an 
unshakeable basis. Unfortunately, though, it still falls 
short in enforcing those standards. We still hear reports 
every day of torture, unfair trials, curbs on freedom of 
expression and other human rights violations. The 
Dutch Government considers it unacceptable that 
people, often women, are still being stoned to death in 
2010. We must continue to resist this practice with 
every ounce of our being.",2010,negative,-0.646036,"{'sadness': 0.686956, 'joy': 0.104528, 'fear': 0.022886, 'disgust': 0.168022, 'anger': 0.20431}"
1233,"Today, the 601-member Constituent Assembly of 
Nepal, a third of whom are women, is one of the most 
inclusive assemblies. The Assembly comprises 
representation from different ethnic groups, backward 
regions and traditionally marginalized communities, 
among others.",2010,positive,0.7038,"{'sadness': 0.400988, 'joy': 0.394222, 'fear': 0.03971, 'disgust': 0.056587, 'anger': 0.151645}"
1234,"We must raise women to the decision-making level, 
which will happen at the same time and on the basis of 
equality with men.",2010,negative,-0.388784,"{'sadness': 0.362179, 'joy': 0.232541, 'fear': 0.168013, 'disgust': 0.13081, 'anger': 0.242939}"
1235,"I reaffirm the openness of the Islamic umma to 
dialogue and joint effort. In the face of extremists of all 
sides, who want to take religions and believers hostage, 
I invite world leaders, opinion-makers, men, women 
and young people to join us to converse, explain, 
inform and educate, to promote the choice of wisdom, 
knowledge, reason, logic and doing good against 
obscurantism and confrontation. I hope that from that 
choice will come mutual understanding and peaceful 
coexistence between peoples, civilizations and 
cultures, respecting each other’s beliefs and diversity.",2010,positive,0.838469,"{'sadness': 0.112472, 'joy': 0.439818, 'fear': 0.093828, 'disgust': 0.354945, 'anger': 0.193461}"
1236,"The recent massacre in the Mexican state of 
Tamaulipas of 72 migrants, of whom 14 have been 
identified as Salvadorans — and we continue to try to 
identify others — reveals the magnitude of the tragedy 
that, while centred on Mexico and Central America, 
affects the whole world. Those 72 murdered desperate 
young men and women, who lost their lives trying to 
find a future in the United States or Canada, are an 
expression of the tragedy in the region, as well as a 
metaphor for global injustice. This tragedy was not the 
result of a plane crash or climate change. It was the 
result, essentially, of three factors that point to the lack 
of positive results in the fight against poverty and 
injustice.",2010,negative,-0.828161,"{'sadness': 0.770314, 'joy': 0.037156, 'fear': 0.132537, 'disgust': 0.135684, 'anger': 0.202207}"
1237,"El Salvador has 6 million inhabitants in its 
territory and 3 million more living elsewhere, mainly 
in the United States. Migration has grown year by year 
in the wake of Governments’ lack of response to the 
aforementioned problems. Our migrants — indeed, the 
migrants of the entire world — leave their civil rights 
behind when they leave their country and arrive in new 
lands that do not recognize those rights. As experts on 
migration have said, the migrant is a pariah, a human 
being without rights. For the more than 200 million 
migrants around the world, mostly young people, 
human and social rights, such as those embodied in the 
Universal Declaration of Human Rights, are not 
guaranteed. Another reality in our region is the very 
high incidence of violence against women, which also 
calls for our special attention.",2010,negative,-0.704626,"{'sadness': 0.6225, 'joy': 0.258888, 'fear': 0.15534, 'disgust': 0.120538, 'anger': 0.143202}"
1238,"I would like to underline on this occasion the 
fundamental importance of the efforts of the 
international community, as well as pressure exerted by 
civil society, to achieve higher standards of human 
rights protection. Moreover, we cannot forget that 
women and children are always the most vulnerable 
section of society in situations where rights and 
fundamental freedoms are violated. In several 
countries, women have to face very difficult situations: 
many of their rights are often violated and the authors 
of the violations go unpunished. The international 
community must spare no effort to ensure that the 
dignity, rights and fundamental freedoms of all human 
beings are duly protected.",2010,positive,0.297104,"{'sadness': 0.707111, 'joy': 0.224539, 'fear': 0.02297, 'disgust': 0.045191, 'anger': 0.045925}"
1239,"Together we have a shared responsibility as the 
guardians of human rights, enshrined in the United 
Nations Charter, the Universal Declaration and the 
relevant conventions. Without respect for human rights 
and fundamental freedoms, all other progress will be 
incomplete. The ultimate responsibility lies with 
States. It is for us to put ideals into practice. The 
Human Rights Council needs to use all its tools to 
address the substance of its mandate: human rights 
violations. For that Council to be relevant, its members 
must meet the membership criteria of fulfilling their 
international human rights obligations. Much remains 
to be done. The death penalty continues to be applied 
extensively across the world, in some cases even 
against juveniles, and often without a credible legal 
process. As we have recently seen, in some countries a 
woman can even be sentenced to death by stoning for 
alleged adultery, and both men and women can be 
executed for no other reason than their sexual 
orientation. The responsibility to stop such barbaric 
acts lies firmly with us, the governments. Gender 
equality remains one of the greatest challenges to 
human rights and democracy. We therefore welcome 
the establishment of the United Nations Entity for 
Gender Equality and the Empowerment of Women  
(UN Women) and believe it will further the cause of 
gender equality.",2010,negative,-0.429175,"{'sadness': 0.611271, 'joy': 0.43076, 'fear': 0.090453, 'disgust': 0.446624, 'anger': 0.141113}"
1240,"The recently reported cases of sexual violence in 
the Democratic Republic of the Congo, with shocking 
news of hundreds of rapes of women and children, are 
not isolated incidents. They are part of a pattern of 
conflict-related crimes that have been carried out with 
impunity over many years. As so often in conflict 
situations, women and children are the most vulnerable 
groups; as so often in peace processes, women are the 
most ignored. A lasting peace calls for the 
empowerment and equal participation of women in 
negotiations and decision-making. Lasting peace can 
never be achieved while there is impunity. It is high 
time to fully implement Security Council resolutions 
1325 (2000), on women and peace and security, and 
1820 (2008), on sexual violence in conflict situations.",2010,negative,-0.662281,"{'sadness': 0.591455, 'joy': 0.583233, 'fear': 0.058429, 'disgust': 0.569361, 'anger': 0.148746}"
1241,"Civil wars and terrorism continue to plunge many 
families into mourning throughout the world. More 
than wars, terrorism today is the most murderous form 
of violence inflicted upon people because it attacks 
indiscriminately, killing children, men, women and the 
 
 
43 10-54965 
 
elderly. The eradication of terrorism in all its forms is a 
long-term task and the responsibility above all of 
States and the international community acting in 
solidarity. They are obligated to find the best way to 
fight this phenomenon. In this regard, prevention, 
protection, prosecution and punishment, as well as 
international cooperation, must remain the main focus 
of State action.",2010,negative,-0.890787,"{'sadness': 0.676023, 'joy': 0.039924, 'fear': 0.188884, 'disgust': 0.198411, 'anger': 0.175677}"
1242,"Outside the doors of this Hall, the blocks and 
neighbourhoods of this great city tell the story of a 
difficult decade. Nine years ago, the destruction of the 
World Trade Center signalled a threat that respected no 
boundary of dignity or decency. Two years ago this 
month, a financial crisis on Wall Street devastated 
American families on Main Street. These separate 
challenges have affected people around the world. Men 
and women and children have been murdered by 
extremists from Casablanca to London, from Jalalabad 
to Jakarta. The global economy suffered an enormous 
blow during the financial crisis, crippling markets and 
deferring the dreams of millions on every continent.",2010,negative,-0.747303,"{'sadness': 0.683716, 'joy': 0.120488, 'fear': 0.512815, 'disgust': 0.469025, 'anger': 0.115247}"
1243,"America is working to shape a world that fosters 
this openness. For the rot of a closed or corrupt 
economy must never eclipse the energy and innovation 
of human beings.All of us want the right to educate our 
children, to make a decent wage, to care for the sick, 
and to be carried as far as our dreams and deeds will 
take us. But that depends upon economies that tap the 
power of our people, including the potential of women 
and girls. That means letting entrepreneurs start a 
business without paying a bribe and Governments that 
support opportunity instead of stealing from their 
people. And that means rewarding hard work, instead 
of reckless risk-taking.",2010,positive,0.540869,"{'sadness': 0.249668, 'joy': 0.234872, 'fear': 0.072783, 'disgust': 0.439799, 'anger': 0.248816}"
1244,"No one can claim that this result was unexpected, as 
we in the Caribbean Community (CARICOM) have 
been sounding alarms for months about the dangers 
inherent in the imminent rainy season. To survive a 
catastrophic earthquake only to be killed by rain is an 
unfathomable tragedy. The entirely avoidable deaths of 
those women and children will remain a stain on the 
collective conscience of this body and on our 
membership. Talk is cheap, even when it is the heady 
talk of billions of dollars. Commitments made must be 
commitments kept. We must hold to account those who 
repeatedly make empty promises.",2010,negative,-0.616644,"{'sadness': 0.569398, 'joy': 0.204597, 'fear': 0.450678, 'disgust': 0.105108, 'anger': 0.178281}"
1245,"In the past nine months, we have witnessed 
momentous changes in the Arab world that nobody 
expected when we met one year ago. Pressure for 
change is driven by the wish of women and men to 
choose their own fate and to improve their chances for 
a better life. These are legitimate demands. An 
overwhelming number of young people were at the 
forefront of this enormous tide, which started in 
Tunisia and Egypt. We should pay tribute to their 
courage.",2011,positive,0.443161,"{'sadness': 0.437531, 'joy': 0.480653, 'fear': 0.095748, 'disgust': 0.012626, 'anger': 0.014569}"
1246,"Worldwide, the challenges are sometimes of a 
different order. Let us be clear. Leaders who believe 
that they can cling to power through terror and 
suppression make a cruel mistake. Leaders who believe 
that pointing guns at their own people, that sending 
death squads on to the streets, that stoning women to 
death is acceptable, have lost touch with humankind 
and are bound to lose all support, not only from their 
own people but also from the world.",2011,negative,-0.905777,"{'sadness': 0.602479, 'joy': 0.010986, 'fear': 0.105605, 'disgust': 0.295585, 'anger': 0.34211}"
1247,"Warlords who think that they can get away with 
sexual abuse of women and recruiting child soldiers 
should be stopped and held accountable by a united 
and firm international community.",2011,negative,-0.939032,"{'sadness': 0.243773, 'joy': 0.018067, 'fear': 0.162903, 'disgust': 0.53049, 'anger': 0.367852}"
