,text,year,sentiment,score,emotion
482,"Ghana, my own country, posted one of the highest
gross domestic product growth rates, reaching as much
as 14 per cent. Foreign direct investment amounted
to some $1.5 billion across various sectors. That type
of sustained growth in combination with security and
democracy can only ensure an Africa that will bear no
resemblance to the ghost of its former self. It will be an
Africa where we create equal opportunities for women
to realize their full potential and where there is respect
for the rights of all human beings. The new Africa will
wean itself from handouts and humanitarian relief. It
will not continue to succumb to the corruption and
oppression of despots.",2012,positive,0.600004,"{'sadness': 0.212177, 'joy': 0.50357, 'fear': 0.126124, 'disgust': 0.47575, 'anger': 0.077772}"
483,"Ireland’s aid programme represents a genuine
investment by the Irish people in the world we share
with the people of developing countries. We focus in
particular on the countries of sub-Saharan Africa. We
have prioritized investments in education, in health, in
good governance, and in the lives and rights of girls
and women and of persons living with HIV and AIDS.",2012,positive,0.866057,"{'sadness': 0.06778, 'joy': 0.666936, 'fear': 0.024509, 'disgust': 0.284053, 'anger': 0.005646}"
484,"I would like to stress that Mexico is close to achieving
the MDGs. Three years from the deadline, we have
achieved one of the greatest aspirations of any nation,
whether developed or developing, namely, universal
health coverage. What does that mean? It means that
today in Mexico we have doctors, medicine, treatment
and hospitals for every Mexican man or woman who
requires it. That will allow us to comply with the
commitments taken on in the area of reducing mother
and child mortality. We are also energetically tackling
such problems as HIV/AIDS. In Mexico, we provide
free medical care and free antiretroviral drugs to all
HIV/AIDS patients, thereby contributing to overcoming
that serious global challenge.",2012,negative,-0.286781,"{'sadness': 0.457524, 'joy': 0.596433, 'fear': 0.558412, 'disgust': 0.130621, 'anger': 0.043109}"
485,"We have also closed the gap between men and women
so that they participate equally in basic education at
almost every level.",2012,positive,0.784448,"{'sadness': 0.475842, 'joy': 0.173073, 'fear': 0.234038, 'disgust': 0.127756, 'anger': 0.148015}"
486,"At the initiative, and with the support, of President
Mohamed Ould Abdel Aziz, our Government has
endeavoured to provide citizens decent living
conditions and to help them in times of crises. In this
connection, an emergency intervention plan, known as
the 2012 Hope Plan, supported by some $170 million
of State budgetary resources, was launched to deal
with declining agricultural production and pastures
declining owing to a lack of rain last year, as our
country is greatly dependent on farming and livestock-
raising. This ambitious plan is providing food and
drinking water for both people and livestock, and at
affordable prices with a view to mitigate the impact of
the crisis, in particular for the poorest segments of the
population. This plan has been unanimously received
as a clear success on all levels. It has allowed us to avert
famine, epidemics and serious malnutrition in children,
pregnant women and nursing mothers. Even livestock
epidemics have been averted, with losses being kept
within reasonable limits.",2012,positive,0.589826,"{'sadness': 0.612091, 'joy': 0.596312, 'fear': 0.157051, 'disgust': 0.477056, 'anger': 0.075957}"
487,"Already vulnerable nations face greater threats at
the international level, and more vulnerable groups face
greater difficulties within nations. Young people are
faced with higher levels of unemployment, and women
and children are faced with reduced access to public
services, health and education. Secretary-General Ban
Ki-moon, speaking at the latest Group of 20 meeting,
put food and nutrition security at the top of the agenda.",2012,negative,-0.629946,"{'sadness': 0.488633, 'joy': 0.224395, 'fear': 0.062877, 'disgust': 0.235933, 'anger': 0.206139}"
488,"The theme of the general debate this year is “Bringing
about adjustment or settlement of international disputes
or situations by peaceful means”. It allows us to reflect
on some of the conflict situations around the world,
including in Africa. Those conflicts have a devastating
effect on the lives of millions, especially women and
children. The impact of conflict goes beyond the people
directly involved, affecting the region and the world.",2012,negative,-0.614154,"{'sadness': 0.215414, 'joy': 0.464306, 'fear': 0.059383, 'disgust': 0.175666, 'anger': 0.216448}"
489,"In addition, I have also launched two initiatives — the
Presidential Initiative on Maternal Health and Safe
Motherhood, and the Presidential Initiative on Poverty
and Hunger Reduction — to fast-track the interventions
needed to address the social needs of disadvantaged
groups, especially women and youth.",2012,positive,0.422426,"{'sadness': 0.12095, 'joy': 0.435234, 'fear': 0.14061, 'disgust': 0.102594, 'anger': 0.03524}"
490,"The Commission’s overarching objective is to provide
medical resources and other life-saving commodities
in a more affordable, accessible and timely manner,
thereby saving the lives of at least 4 million women and
children worldwide by 2015 and helping to achieve the
health-related targets of the Millennium Development
Goals (MDGs). Concerned with the unf lattering
statistics on maternal and child mortality in Nigeria,
my Government has adopted measures for reversing
that unhappy trend, in close collaboration with the
Commission and the related Every Woman Every Child
movement.",2012,positive,0.375744,"{'sadness': 0.142805, 'joy': 0.443505, 'fear': 0.136042, 'disgust': 0.092215, 'anger': 0.154802}"
491,"What kind of world do we want when, according to
estimates by the Food and Agriculture Organization
of the United Nations, more than 900 million people
suffer from undernourishment even though agriculture
has the potential to feed more than twice the planet’s
population? What kind of world do we want when,
in our towns and villages, millions of human beings
have no access to basic social services and millions of
women die in childbirth?",2012,negative,-0.846538,"{'sadness': 0.722329, 'joy': 0.049764, 'fear': 0.083321, 'disgust': 0.225913, 'anger': 0.104227}"
492,"Four years ago, the world economy suffered a
devastating financial crisis, the consequences of which
are still evident to all. A prompt response by the Group of Twenty and its central banks was able to avoid the
worst effects of this crisis, but the situation is still
precarious. According to forecasts, many developed
countries will experience stagnation and in some cases
recession. Economic growth has slowed down in many
other countries. Today, unemployment has reached the
highest levels, in particular among young people and
women. Increases in the prices of food products and
persistent inequalities contribute to higher poverty
rates and cause increasingly violent social tensions.",2012,negative,-0.817277,"{'sadness': 0.594965, 'joy': 0.121407, 'fear': 0.227232, 'disgust': 0.070714, 'anger': 0.466405}"
493,"Unfortunately, in today’s world there is a clear and
direct relationship among disability, poverty and social
exclusion. According to estimates, approximately
15 per cent of the world’s population is affected by
disabilities, and about two thirds of disabled people live
in developing countries. Many of them cannot actively
participate in their societies. This situation is not
limited only to developing countries. Indeed, women,
men and children with disabilities are often victims of
discrimination even in the richest societies.",2012,negative,-0.833432,"{'sadness': 0.636366, 'joy': 0.163549, 'fear': 0.080854, 'disgust': 0.147812, 'anger': 0.115425}"
494,"Today we all recognize and appreciate the
fundamental role of women. Nonetheless, the
discrimination and violence to which women are still
often subjected are among the major concerns of the
United Nations. In many countries, maternal mortality
is still worrisome, especially in the poorest areas of the
world. Women are the most affected by HIV. In many
parts of the world, women continue to be subjected
to atrocious and humiliating practices. Improving the
status of women all over the world is our responsibility,
a responsibility which all States must share. To that
end, in order to promote the empowerment of women,
it is essential to guarantee women’s access to schooling
and education and to improve their participation in
political, social and economic life at all levels. The
Republic of San Marino welcomes the proposal to hold
a global conference on women in 2015, 20 years after
the Beijing summit. Despite the fact that child mortality is decreasing,
the most recent estimates show that in 2010
approximately 7.6 million children died before the age
of 5. Moreover, according to estimates, in 2015 about
72 million children will not have access to schooling.",2012,negative,-0.303804,"{'sadness': 0.570672, 'joy': 0.57106, 'fear': 0.10651, 'disgust': 0.16982, 'anger': 0.101029}"
495,"Recently, the drought and food emergency in the
Horn of Africa has had a devastating impact on about
13 million people, in particular women and children.",2012,negative,-0.918184,"{'sadness': 0.391182, 'joy': 0.155254, 'fear': 0.141145, 'disgust': 0.421121, 'anger': 0.053038}"
496,"Despite a huge budget and considerable resources, that
force did not prove to be an effective deterrent. It left the
bulk of the work to the Détachement intégré de sécurité
(DIS), a special national Chadian force made up 600
men and women. After MINURCAT’s departure,
Chad decided to entrust DIS with the protection of
refugees and displaced persons and any humanitarian
organizations that provided assistance. A joint support
programme for DIS was signed in February 2011 in
order to mobilize the necessary logistical financial
support to enable it to operate. The overall budget was
estimated to be $20 million, about 2 per cent of the
budget allocated to MINURCAT, which, I would remind
the Assembly, amounted to some $800 million per year.",2012,positive,0.497864,"{'sadness': 0.134561, 'joy': 0.134271, 'fear': 0.026368, 'disgust': 0.453151, 'anger': 0.056756}"
497,"Meanwhile, we will improve the social programmes
that cater to our most vulnerable citizens, including the
disabled, the elderly, and women and children at risk, in
order to ensure that no Timorese citizen is marginalized
or socially excluded. We will also continue to dignify
our veterans.",2012,negative,-0.752495,"{'sadness': 0.408028, 'joy': 0.037984, 'fear': 0.015238, 'disgust': 0.512402, 'anger': 0.072908}"
498,"My country has also made progress in the
achievement of the MDGs. It attained Goal 2, on
universal primary education, back in 2009. It has also
registered considerable gains on Goal 3, on promoting
gender equality and the empowerment of women, as
well as on Goal 6, on combating HIV/AIDS, malaria
and other diseases. We have also achieved moderate
results on MDGs 4 and 5, dealing with infant and
maternal mortality, respectively. However, much more
remains to be done to emancipate our people from the
traps of poverty.",2012,positive,0.488834,"{'sadness': 0.067185, 'joy': 0.756094, 'fear': 0.041396, 'disgust': 0.052926, 'anger': 0.094722}"
499,"Poverty, famine and limited access to clean water
pose grave threats to human health. Anything is possible
for a healthy man, although he may have many problems;
however a sick man has only one problem — how to
get healthy. Therefore, I would like to particularly
emphasize the importance of quality medical care for
children and women, in particular mothers, as well as
the importance of the continuing struggle against all
communicable and non-communicable diseases.",2012,positive,0.31213,"{'sadness': 0.711505, 'joy': 0.027914, 'fear': 0.225824, 'disgust': 0.068485, 'anger': 0.224266}"
500,"Severe poverty and disease were endemic, with little 
or no access to health-care services. The education 
system, which completely excluded women and girls 
and had fewer than half a million male students 
attending schools and universities, was a catastrophic 
failure. The average annual per capita income was 
about $100 and the country lacked a single national 
currency. Our roads, bridges, irrigation networks and 
other components of critical national infrastructure 
were completely destroyed. Afghanistan was without 
a national army or a national police force, and all our 
other State institutions had been reduced to nothing. In 
short, Afghanistan was a failed State, ruled by a proxy 
militant group that provided shelter to international 
terrorists, thus posing a real danger to regional and 
international peace and security.",2013,negative,-0.80382,"{'sadness': 0.608604, 'joy': 0.071913, 'fear': 0.521772, 'disgust': 0.44928, 'anger': 0.167152}"
501,"Today in the new Afghanistan the number of children 
attending school stands at well over 10 million, 40 per 
cent of them girls, and there are hundreds of thousands 
of young men and women attending some 70 public 
and private colleges and universities. More than 70 per 
cent of our people today have access to basic health-
care services. That, among other things, has increased 
average life expectancy from approximately 40 years to 
more the 60 years in just one decade.",2013,positive,0.444818,"{'sadness': 0.464411, 'joy': 0.449664, 'fear': 0.036364, 'disgust': 0.049797, 'anger': 0.056253}"
502,"Concerning MDG 3, on gender equality and the 
empowerment of women, there is near parity of girls 
and boys in primary school, but disparities have 
increased in secondary school. In higher education, the 
ratio of girls to boys has improved. In State institutions, 
we have seen an increase in the number of women in 
Parliament, with 43 per cent in the National Assembly 
and 50 per cent in the Senate. Those figures far 
exceed the stipulation in the 2005 Constitution, which 
established a quota of 30 per cent for women in political 
institutions.",2013,positive,0.43187,"{'sadness': 0.316332, 'joy': 0.118619, 'fear': 0.102355, 'disgust': 0.462887, 'anger': 0.096729}"
503,"As to MDG 6, combating HIV/AIDS, malaria and 
other diseases, a survey conducted in 2010 shows that 
the HIV prevalence is estimated at 1.4 per cent in the 
population aged 15 to 49 years, while among women 
ages 15 to 24 years old it is 0.8 per cent, as compared 
with 3.5 per cent in 2007. Nonetheless, we see a 
downward trend of HIV prevalence among women ages 
15 to 24, according to the sentinel surveilance system.",2013,negative,-0.710066,"{'sadness': 0.177404, 'joy': 0.262504, 'fear': 0.12923, 'disgust': 0.129545, 'anger': 0.021273}"
504,"Rural women are also receiving health-care services 
from 15,500 digitally interconnected community health 
clinics and union health centres, which have extended 
health-care services to people’s doorsteps. Advanced 
cell phone technologies are also providing services to 
more than 100 million subscribers.",2013,positive,0.87243,"{'sadness': 0.197362, 'joy': 0.544684, 'fear': 0.008854, 'disgust': 0.061662, 'anger': 0.03947}"
505,"Our policies of empowering the people, particularly 
the vulnerable, include social safety-net programmes, 
such as vulnerable group feeding and development; 
housing and livelihood for the homeless; monthly 
pensions for senior citizens, widows, destitute women, 
insolvent freedom fighters and people with disabilities; 
maternity allowances for a total of 4.3 million 
people; and food and nutrition security for more than 
1 million rural people through One House, One Farm 
schemes, to name a few. The disadvantaged and the 
physically challenged are provided with education, 
skill development and interest-free loans for self-
employment and, in the formal sector, a 1 per cent quota 
has been reserved for them. For those with autism and 
other developmental disorders, a resolution on autism 
spectrum disorder was introduced by Bangladesh at 
the sixty-seventh session of the General Assembly 
(resolution 67/82). It was adopted, unifying us all in our 
quest to provide them their rightful place in the world.",2013,negative,-0.547284,"{'sadness': 0.422367, 'joy': 0.058808, 'fear': 0.147771, 'disgust': 0.157843, 'anger': 0.093033}"
506,"Nowadays it is hard to accept that more than 
1 billion people still suffer from extreme poverty 
and malnutrition and that basic health services for 
many women and babies remain a remote luxury.",2013,negative,-0.76767,"{'sadness': 0.759807, 'joy': 0.147099, 'fear': 0.059632, 'disgust': 0.054317, 'anger': 0.087159}"
507,"United Nations data for 2011 indicates that that year 
1 million Bolivian men and women entered the middle 
class. Bolivia has 10 million inhabitants, so that means 
that 10 per cent of Bolivia’s inhabitants improved 
their economic status. The rate of undernutrition for 
children under the age of 5 has decreased even more 
than required by the related Millennium Development 
Goal. The literacy-rate goal for people between 15 and 
24 years of age was met, and UNESCO declared Bolivia 
a country free of illiteracy thanks to the cooperation of 
Cuba and Venezuela, which have been working with us 
since 2006-2007.",2013,positive,0.552996,"{'sadness': 0.224822, 'joy': 0.193576, 'fear': 0.119279, 'disgust': 0.219664, 'anger': 0.096689}"
508,"The Goal on coverage in terms of maternal health 
has been reached, and maternal and child mortality has 
decreased. Thanks to that economic growth we have 
been able to create vouchers for pregnant women and 
for children under 2 years of age, which has made 
possible a decrease in maternal and child mortality.",2013,positive,0.974431,"{'sadness': 0.042483, 'joy': 0.469391, 'fear': 0.011917, 'disgust': 0.061422, 'anger': 0.012198}"
509,"I recall that Ms. Valerie Amos, Under-Secretary-
General for Humanitarian Affairs and Emergency 
Relief Coordinator, and Ms. Kristalina Georgieva, 
European Commissioner for International Cooperation, 
Humanitarian Aid and Crisis Response, came to 
my country in July 2013 and visited the devastated 
population of the city of Kaga Bandoro. When they 
returned to Bangui, they told me about the heart-
rending scenes they had witnessed. They had met a 
woman who had lost all hope and who asked why the 
world had abandoned her country. This survivor cried 
out in distress, saying, “Do not abandon us.” And her 
voice is that of millions of others in the Central African 
Republic who are calling for help.",2013,negative,-0.674854,"{'sadness': 0.524483, 'joy': 0.165968, 'fear': 0.260599, 'disgust': 0.115484, 'anger': 0.124979}"
510,"Since I began my remarks today, 100 children have 
been forced into marriage at a rate of 1,100 per hour, or 
more than 26,000 per day. The effects of early forced 
marriage are documented and beyond dispute. Early 
forced marriage harms health, halts education, destroys 
opportunity and enslaves women in a life of poverty. A 
young woman once recounted her wedding date. She 
remembered, “It was the day I left school”. No country 
is immune from this scourge.",2013,negative,-0.552979,"{'sadness': 0.552676, 'joy': 0.523465, 'fear': 0.163954, 'disgust': 0.105624, 'anger': 0.530638}"
511,"We have been able to bring significant 
improvements in the lives of our people and to attain 
all the Millennium Development Goals, despite our 
limitations. We have reduced poverty and hunger 
by more than half. Our children, boys and girls, now 
have universal access to both primary and secondary 
education, as well as expanded access to post-secondary 
education and training. Our girls and women are not 
only being treated as equals with boys and men but have 
received tremendous support in improving their living 
conditions. Our elderly people and children enjoy free 
access to public health care.",2013,positive,0.673273,"{'sadness': 0.170468, 'joy': 0.624741, 'fear': 0.003012, 'disgust': 0.116571, 'anger': 0.140257}"
512,"While there is no quick or easy fix to that complex 
situation, we must keep doing what we can to ease 
human suffering. Estonia is one of many countries that 
have been focusing on helping those who have been 
forced to flee from their homes and protecting the most 
vulnerable members of society: women and children. I 
would also like to praise the good work of UNICEF, the 
United Nations High Commissioner for Refugees, the 
Office for the Coordination of Humanitarian Affairs 
and humanitarian workers in Syria who often by risking 
their own lives, have been able to organize and deliver 
assistance.",2013,positive,0.497542,"{'sadness': 0.631032, 'joy': 0.245247, 'fear': 0.022662, 'disgust': 0.140865, 'anger': 0.041567}"
513,"A year ago 
when we met in the General Assembly, we joined our 
voices to deplore the fact that the Syrian civil war had 
claimed over 25,000 lives. One year on, it has killed 
over 100,000 men, women and children. The number 
of refugees, which stood at 250,000 in September 2012, 
doubled by December that year, then doubled again 
by March, and then it doubled again. Today, there are 
2 million Syrians outside their country, half of them 
children, and under current trends, their number is close 
to doubling again, and there may be 3.5 million refugees 
before the year is over. We cannot let this spiral of 
criminal, sectarian violence pursue its dreadful course 
at the heart of the world’s most unstable region. What 
will the situation be when we meet again next year?",2013,negative,-0.859726,"{'sadness': 0.586297, 'joy': 0.526718, 'fear': 0.113183, 'disgust': 0.210016, 'anger': 0.096438}"
514,"Women account for more than 50 per cent of 
Ghana’s population. We believe that empowering them 
through education and encouraging them to take full 
control of their reproductive rights will help us not only 
to attain the MDGs faster, but also to build a better 
nation. It is not enough to put girls in school and allow 
them just enough education to be deemed literate; we 
must keep them in school. Removing teenaged girls 
from school for any reason, let alone to marry them off, 
is an unacceptable practice that must end.",2013,positive,0.445005,"{'sadness': 0.085093, 'joy': 0.404848, 'fear': 0.027977, 'disgust': 0.233941, 'anger': 0.220611}"
515,"Within the framework of efforts to meet the 
Millennium Development Goals, the level of basic 
infrastructure that has been created and the policy of 
promoting social institutions in Equatorial Guinea have 
resulted in a drop in the number of cases of malaria 
and in infant and maternal morbidity and mortality; in 
lower illiteracy rates; better technical and professional 
training; the increased empowerment of women; the 
gradual integration of persons with disabilities and a 
rise in the well-being of the people. Equatorial Guinea 
is contributing and collaborating actively with its 
North American partners, Noble Energy, Marathon and 
Sanaria, with a view to completely eliminating malaria 
through the development of a vaccine that will be ready 
for official use in 2017.",2013,negative,-0.650908,"{'sadness': 0.08047, 'joy': 0.617829, 'fear': 0.048032, 'disgust': 0.20309, 'anger': 0.068743}"
516,"In that regard, I should like to inform the Assembly 
that in urban areas of Guatemala City, where homicide, 
extortion and insecurity were prevalent, we have 
managed gradually to reinstate peace and social 
coexistence. At the same time, our justice institutions 
report that overall, impunity has been reduced by 
almost 25 per cent between 2009 and 2013, with a 
particular decrease in impunity for crimes against life, 
both homicide and sexual crimes against women and 
children.",2013,negative,-0.785962,"{'sadness': 0.340325, 'joy': 0.211533, 'fear': 0.116033, 'disgust': 0.170362, 'anger': 0.113923}"
517,"Nowadays we are witnessing all around the world 
the heavy toll of armed conflicts and wars. In any 
humanitarian crisis, those paying the highest price 
for the conflict are civilians, especially women and 
children. We commend the efforts undertaken by the 
United Nations and other international donors to help 
civilians, and we are contributing to them as much as 
we can.",2013,negative,-0.581264,"{'sadness': 0.543226, 'joy': 0.124723, 'fear': 0.203817, 'disgust': 0.161003, 'anger': 0.168216}"
518,"Around the globe, 870 million people — almost 200 
times the entire population of Ireland — are living in 
extreme poverty and hunger. Every single day, 18,000 
children die needlessly from preventable causes in the 
poorest and least developed regions of the world; 7,000 
of them are children under the age of 5, who die because 
they are undernourished. One in every four children is 
stunted, most of them in the poorest countries. And 
every day, 800 women die because of complications 
during pregnancy and childbirth, for basic reasons that 
could have been prevented.",2013,negative,-0.878067,"{'sadness': 0.822357, 'joy': 0.02785, 'fear': 0.200939, 'disgust': 0.119626, 'anger': 0.060284}"
519,"Special attention should be paid to the role of 
women’s rights and gender equality. Although women 



cultivate more than half the food grown in the world, they 
represent two thirds of the people who live in poverty 
and suffer from hunger. More female participation in 
the global economy means more equality and growth.",2013,negative,-0.299111,"{'sadness': 0.674835, 'joy': 0.16347, 'fear': 0.109404, 'disgust': 0.104328, 'anger': 0.097858}"
520,"Ms. Tokiko Sato was an expert at the Japan 
International Cooperation Agency, responsible for 
improving maternal, newborn and child health for 
over 15 years in a remote village in Jordan. Undaunted 
by the suspicious looks she initially received from 
the villagers, Ms. Sato would speak with anyone, 
anywhere. Devoted to her ideas, including making 
use of public entertainment to persuade the villagers, 
Ms. Sato finally found herself accepted by the village 
community. Ms. Sato’s tenacity gradually transformed 
the traditional idea that the one who decides the number 
of children is the husband, not the wife, into a mindset 
that values the health of women.",2013,neutral,0.0,"{'sadness': 0.039278, 'joy': 0.822598, 'fear': 0.014287, 'disgust': 0.04402, 'anger': 0.029387}"
521,"The second person I would like to introduce is 
Ms. Nilufa Yeasmin, a young Bangladeshi woman and 
the mother of two. Her professional title is “Poly-Glu 
Lady”. Poly-Glu is a made-in-Japan water purifier 
derived from a food that can be found in Japan in great 
abundance. One simply adds it to turbid water. Poly-Glu 
acts as an adsorbent, adhering to excess substances in 
the water, and then falls to the bottom as a precipitate, 
leaving the water clear. It is necessary to teach people 
how to use it correctly at the outset, and Ms. Yeasmin 
and other Poly-Glu ladies serve as both salespersons 
and instructors.",2013,positive,0.626508,"{'sadness': 0.236958, 'joy': 0.649189, 'fear': 0.078851, 'disgust': 0.194802, 'anger': 0.166084}"
522,"Through her actions, Ms. Tokiko Sato, the 
Japanese aid specialist, has highlighted the importance 
of maternal, newborn and child health, an MDG 
whose attainment has been conspicuously slow. My 
Administration will, as its second priority policy area, 
engage greater efforts towards women’s health and 
medical care.",2013,positive,0.92536,"{'sadness': 0.13553, 'joy': 0.424233, 'fear': 0.00861, 'disgust': 0.061005, 'anger': 0.064125}"
523,"My Government has seen the positive impact of its own 
national initiative, which is geared towards providing 
young people in particular with the skills they need to 
integrate themselves into the world of work through the 
People Empowerment Programme. To date, over 2,000 
young men and women have reaped the benefits of this 
particular initiative.",2013,positive,0.885564,"{'sadness': 0.140068, 'joy': 0.536494, 'fear': 0.027036, 'disgust': 0.202269, 'anger': 0.059222}"
524,"That is why we applaud the Secretary-General’s efforts 
on behalf of his mobilization campaigns — Education 
First, “Every woman, every child” and Scaling 
Up Nutrition — which push us to shoulder our 
responsibilities towards the world’s most vulnerable.",2013,negative,-0.518021,"{'sadness': 0.489023, 'joy': 0.162377, 'fear': 0.023882, 'disgust': 0.23343, 'anger': 0.307423}"
525,"Meanwhile, the security situation in Iraq continues 
to unravel, as Sunni extremist groups and Shia militia 
struggle for control. Over the past four months, nearly 
3,000 people have been killed. In the past week alone, 
three funerals have been bombed in Baghdad. Women 
and children have been blown apart while mourning.",2013,negative,-0.731986,"{'sadness': 0.706847, 'joy': 0.011867, 'fear': 0.191136, 'disgust': 0.241364, 'anger': 0.187323}"
526,"Earlier this year, New Zealand withdrew the bulk 
of its forces from Afghanistan, following the closure of 
the New Zealand-led provincial reconstruction team in 
Bamian province, which provided security and helped 
bring about a significant improvement in governance 
and development. Schools and hospitals were rebuilt and 
health centres re-opened. Mortality rates for children 
under 5 were halved. Maternal deaths are now a quarter 
of the Taliban-era levels. Girls now make up half the 
number of primary-school-age children. New Zealand 
expertise also helped substantially improve agricultural 
yields through the implementation of modern farming 
techniques. We are building the largest solar energy 
system in Afghanistan, which will bring a renewable 
source of electricity to much of Bamian township. That 
was a big commitment by a small country situated far 
away. It also came at a considerable cost: 10 of our 
servicemen and women lost their lives while on duty 
there. Even so, we are proud of what we achieved in 
partnership with the people of Bamian and hope that 
those gains can be sustained in the years ahead.",2013,positive,0.368471,"{'sadness': 0.510444, 'joy': 0.612295, 'fear': 0.14003, 'disgust': 0.134156, 'anger': 0.105021}"
527,"We have lost 40,000 precious lives of men, women 
and children, including 8,000 defence and security 
personnel. There has been colossal damage to our social 
and physical infrastructure, too. Our economy has 
been denied the opportunity to grow fully. That must 
change now. I have tried to forge national consensus on 
a cohesive policy to eliminate terrorism from our soil.",2013,negative,-0.797122,"{'sadness': 0.631217, 'joy': 0.042997, 'fear': 0.192771, 'disgust': 0.246801, 'anger': 0.181646}"
528,"It is our strong resolve to promote the full 
participation of women in national development, while 
protecting their political, social and cultural rights as 
agents of change. More than 63 per cent of our population 
is under the age of 25. By investing in their education 
and skills, we aim to tap into the demographic dividend.",2013,positive,0.67281,"{'sadness': 0.097177, 'joy': 0.137311, 'fear': 0.027856, 'disgust': 0.17711, 'anger': 0.048371}"
529,"I would like to cite some favourable statistics that 
illustrate our growth and social welfare, published by 
entirely credible international entities. On the index 
of human development for 2012, according to the 
United Nations, Panama is classified as a country of 
high human development, scoring 0.780 as compared 
to the average for Latin America, which is 0.741, and 
for the world as a whole, which is 0.694. In a country 
of 3.63 million inhabitants, 1.83 million are men and 
1.79 million are women, according to the United Nations 
Human Development Report 2013. On the literacy 
index, Panama is at 94.1 per cent, also according to 
the Human Development Report 2013. Panama invests 
4.6 per cent of its gross national product in public 
expenditures for culture and health, the highest level 
in Central America, according to the Genral Treasury 
of the Republic. Average life expectancy in my country 



is 76.3 years, according to the Human Development 
Report 2013.",2013,positive,0.76339,"{'sadness': 0.071734, 'joy': 0.219661, 'fear': 0.070227, 'disgust': 0.19116, 'anger': 0.127037}"
530,"In terms of health, one of the achievements we are 
most proud of is related to the significant reduction in 
maternal mortality, one of the two sections of Millennium 
Development Goal 5. With the health-care reform 
undertaken by my Administration, we have increased 
access to health services by hiring more doctors, 
nurses and specialists and establishing new women’s 
centres. Pursuant to the Millennium Development 
Goals, the objective is to achieve a maternal mortality 
rate that is equal to or below 52.8 maternal deaths per 
100,000 inhabitants by 2015. We have reached that 
goal in El Salvador and even exceeded expectations by 
reducing the rate to 41.9 maternal deaths per 100,000, 
or 11 fewer than the target for this Goal.",2013,positive,0.625852,"{'sadness': 0.212159, 'joy': 0.628318, 'fear': 0.045965, 'disgust': 0.01414, 'anger': 0.053666}"
531,"We believe that significant progress has been made 
in achieving many of the Goals, such as the eradication 
of extreme poverty, access to drinkable water, 
combatting HIV/AIDS, malaria and other diseases, and 
the improvement of the health conditions of women 
and children. However, we are well aware that the full 
achievement of those objectives is still far off. Despite 
the progress made, we are deeply concerned for regions 
in the world, such as sub-Saharan Africa, that require 
urgent and effective action, as well as for those countries 
experiencing conflicts and post-conflict situations 
where the population lives in extreme conditions.",2013,positive,0.370068,"{'sadness': 0.210748, 'joy': 0.714088, 'fear': 0.024823, 'disgust': 0.004096, 'anger': 0.054025}"
532,"Let me turn to the issue of women. Women have 
suffered discrimination since 1956, with a literacy rate 
hardly reaching 18 per cent. The SPLM as a ruling party 
is now raising women’s political participation from the 
25 per cent in the current Constitution to a minimum 
of 35 per cent in the proposed permanent constitution.",2013,negative,-0.664453,"{'sadness': 0.684685, 'joy': 0.026528, 'fear': 0.046486, 'disgust': 0.200666, 'anger': 0.167146}"
533,"The following five key interventions have been 
prioritized in Tonga to combat non-communicable 
diseases: increase the local food supply and create 
income-generating opportunities for women and 
vulnerable groups; provide curative health services in 
hospital settings, screening for disease-specific risk 
factors; review legislation, subsidiary legislation and 
policies affecting food, tobacco, kava, alcohol and 
physical activity; advocate healthy lifestyles through 
churches and workplaces; and support resources.",2013,negative,-0.830984,"{'sadness': 0.191555, 'joy': 0.625773, 'fear': 0.084917, 'disgust': 0.010909, 'anger': 0.023943}"
534,"Imagine how we could have avoided the nightmare that 
the Syrian people has been going through — 100,000 
dead and 7 million displaced persons, with a regime 
killing men, women and children with all the weapons 
at its disposal, including chemical weapons.",2013,negative,-0.984415,"{'sadness': 0.465599, 'joy': 0.00519, 'fear': 0.426018, 'disgust': 0.269404, 'anger': 0.226941}"
535,"An estimated 19,000 children under the age of five 
and approximately 800 women die every day mostly 
from preventable and curable diseases. That is totally 
unacceptable in a world of unprecedented advances 
in science and technology, which could be leveraged 
to solve almost all the development challenges facing 
humankind.",2013,negative,-0.825181,"{'sadness': 0.669843, 'joy': 0.20937, 'fear': 0.168667, 'disgust': 0.02236, 'anger': 0.020897}"
536,"We are on target with regard to reducing 
HIV/AIDS infections, which is the requirement of 
MDG 6. Similarly, we have attained MDG 4, on child 
mortality, which is a major achievement as compared 
to where we were in 2000. But it is depressing that we 
are not on track with regard to MDG 5, with regard to 
maternal health. We are intensifying efforts to do better 
in order to improve the health of women in Tanzania.",2013,positive,0.342152,"{'sadness': 0.263321, 'joy': 0.159003, 'fear': 0.073807, 'disgust': 0.065931, 'anger': 0.025538}"
